reaction,acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits
rxn_25_12,25,12,368.6251809,300.8503937,False,True,2.478350584156163,Nc1ccccc1c2ccccc2,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_13,25,13,368.6251809,1652.093023,False,False,3.218034497123711,CC(C)(C)c1ccc(N)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_14,25,14,368.6251809,247.9222896,False,True,2.3943155740252497,CC(C)NC(C)C,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_15,25,15,368.6251809,333.7474711,False,True,2.523417983611654,Nc1ccc(Br)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_16,25,16,368.6251809,0.0,True,False,-inf,CC1CCCCN1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_17,25,17,368.6251809,772.642487,False,False,2.887978585975921,Nc1cccc2cccnc12,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_18,25,18,368.6251809,242.7263224,False,True,2.3851168758506636,CC(=O)c1cccc(N)c1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_19,25,19,368.6251809,0.0,True,False,-inf,C1COCCN1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_20,25,20,368.6251809,246.9448044,False,True,2.392599893246516,COc1ccc(cc1N)C(F)(F)F,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_21,25,21,368.6251809,2159.589744,False,False,3.3343712563178274,COCCOc1ccccc1N,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_22,25,22,368.6251809,0.0,True,False,-inf,CCC(N)CC,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_23,25,23,368.6251809,233.7478074,False,True,2.3687475457967606,CC1CCCC(C)N1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_24,25,24,368.6251809,551.042471,False,True,2.741185072917323,Nc1ccc(C=C)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_25,25,25,368.6251809,1137.777778,False,False,3.05605744728531,Cc1ccc(N)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_26,25,26,368.6251809,965.2459016,False,False,2.984637966300973,Cc1cccc(N)c1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_27,25,27,368.6251809,426.6666667,False,True,2.630088714962135,CC(C)NC1CCCCC1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_28,25,28,368.6251809,930.9090909,False,False,2.9689072714773457,COc1ccccc1N,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_29,25,29,368.6251809,199.3420209,False,True,2.2995988567606287,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_30,25,30,368.6251809,318.4929356,False,True,2.5030998038174817,Cc1cccc(C)c1N,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_31,25,31,368.6251809,234.5315307,False,True,2.3702012380467807,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_32,25,32,368.6251809,513.8962963,False,True,2.7108754876943792,N#CCCNc1ccccc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_33,25,33,368.6251809,430.1214575,False,True,2.633591108774496,Nc1ccccc1F,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_35,25,35,368.6251809,494.7118346,False,True,2.6943522997719,COc1cccc(N)c1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_36,25,36,368.6251809,199.3420209,False,True,2.2995988567606287,Nc1ccc(cc1)C(=O)c2ccccc2,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_37,25,37,368.6251809,553.5135135,False,False,2.7431282282261953,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CCCCCCCCCCCC(Cl)=O,TEST1
rxn_25_55,25,55,368.6251809,0.0,True,False,-inf,FC(C=C1)=CC=C1[C@H]2[C@H](COC3=CC4=C(OCO4)C=C3)CNCC2,CCCCCCCCCCCC(Cl)=O,TEST1
rxn_26_01,26,1,9.401306946,9.583287681,False,True,0.9815145254429944,CC(N)(C)C,CC(C)C(Cl)=O,TRAIN
rxn_26_03,26,3,9.401306946,315.4006278,False,False,2.498862553450095,Nc1ccc(F)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_04,26,4,9.401306946,2048.0,False,False,3.3113299523037933,COc1ccc(N)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_05,26,5,9.401306946,251.8528518,False,False,2.401146872858973,Nc1ccccc1,CC(C)C(Cl)=O,TRAIN
rxn_26_06,26,6,9.401306946,61.02469892,False,False,1.7855056453984408,Nc1c(C)cc(C)cc1C,CC(C)C(Cl)=O,TRAIN
rxn_26_07,26,7,9.401306946,809.532539,False,False,2.9082343098208767,CCCCCCCc1ccc(N)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_08,26,8,9.401306946,17.67873293,False,False,1.2474511350419524,CC(C)c1cccc(C(C)C)c1N,CC(C)C(Cl)=O,TRAIN
rxn_26_09,26,9,9.401306946,19.08419302,False,False,1.280673800419742,C1CCC(CC1)NC2CCCCC2,CC(C)C(Cl)=O,TRAIN
rxn_26_10,26,10,9.401306946,980.3518268,False,False,2.9913819624444313,CCCCCCc1ccc(N)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_11,26,11,9.401306946,39.20547488,False,False,1.5933467186568535,CSc1ccccc1N,CC(C)C(Cl)=O,TRAIN
rxn_26_12,26,12,9.401306946,64.20152946,False,False,1.8075453743013494,Nc1ccccc1c2ccccc2,CC(C)C(Cl)=O,TRAIN
rxn_26_13,26,13,9.401306946,689.2307692,False,False,2.8383646573359003,CC(C)(C)c1ccc(N)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_14,26,14,9.401306946,21.39323114,False,False,1.330276383463315,CC(C)NC(C)C,CC(C)C(Cl)=O,TRAIN
rxn_26_15,26,15,9.401306946,38.05004875,False,False,1.580355217528206,Nc1ccc(Br)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_16,26,16,9.401306946,0.0,True,False,-inf,CC1CCCCN1,CC(C)C(Cl)=O,TRAIN
rxn_26_17,26,17,9.401306946,424.9501126,False,False,2.6283379486521325,Nc1cccc2cccnc12,CC(C)C(Cl)=O,TRAIN
rxn_26_18,26,18,9.401306946,34.42064533,False,False,1.5368190083689601,CC(=O)c1cccc(N)c1,CC(C)C(Cl)=O,TRAIN
rxn_26_19,26,19,9.401306946,0.0,True,False,-inf,C1COCCN1,CC(C)C(Cl)=O,TRAIN
rxn_26_20,26,20,9.401306946,21.55377148,False,False,1.3335232740160754,COc1ccc(cc1N)C(F)(F)F,CC(C)C(Cl)=O,TRAIN
rxn_26_21,26,21,9.401306946,1165.373134,False,False,3.066465001835441,COCCOc1ccccc1N,CC(C)C(Cl)=O,TRAIN
rxn_26_22,26,22,9.401306946,0.0,True,False,-inf,CCC(N)CC,CC(C)C(Cl)=O,TRAIN
rxn_26_23,26,23,9.401306946,18.84443903,False,False,1.2751832136985097,CC1CCCC(C)N1,CC(C)C(Cl)=O,TRAIN
rxn_26_24,26,24,9.401306946,197.8928271,False,False,2.296430052885805,Nc1ccc(C=C)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_25,26,25,9.401306946,932.038835,False,False,2.9694340083570157,Cc1ccc(N)cc1,CC(C)C(Cl)=O,TRAIN
rxn_26_26,26,26,9.401306946,350.4661852,False,False,2.5446461213340767,Cc1cccc(N)c1,CC(C)C(Cl)=O,TRAIN
rxn_26_27,26,27,9.401306946,74.62450593,False,False,1.8728814687929032,CC(C)NC1CCCCC1,CC(C)C(Cl)=O,TRAIN
rxn_26_28,26,28,9.401306946,478.5804816,False,False,2.6799549823963686,COc1ccccc1N,CC(C)C(Cl)=O,TRAIN
rxn_26_29,26,29,9.401306946,24.21997669,False,False,1.384173720829773,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CC(C)C(Cl)=O,TRAIN
rxn_26_30,26,30,9.401306946,17.63001975,False,False,1.246252798817258,Cc1cccc(C)c1N,CC(C)C(Cl)=O,TRAIN
rxn_26_31,26,31,9.401306946,25.82483503,False,False,1.4120375559113285,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CC(C)C(Cl)=O,TRAIN
rxn_26_32,26,32,9.401306946,23.04317971,False,False,1.3625424068356329,N#CCCNc1ccccc1,CC(C)C(Cl)=O,TRAIN
rxn_26_33,26,33,9.401306946,22.94536166,False,False,1.3606949073435781,Nc1ccccc1F,CC(C)C(Cl)=O,TRAIN
rxn_26_35,26,35,9.401306946,195.2307692,False,False,2.2905482653834026,COc1cccc(N)c1,CC(C)C(Cl)=O,TRAIN
rxn_26_36,26,36,9.401306946,27.64514298,False,False,1.4416188404409493,Nc1ccc(cc1)C(=O)c2ccccc2,CC(C)C(Cl)=O,TRAIN
rxn_26_37,26,37,9.401306946,276.7567568,False,False,2.4420982326406753,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CC(C)C(Cl)=O,TEST1
rxn_27_01,27,1,344.6153846,2640.0,False,False,3.4216039268698313,CC(N)(C)C,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_03,27,3,344.6153846,418.1355492,False,True,2.6213170921260804,Nc1ccc(F)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_04,27,4,344.6153846,937.6744186,False,False,2.9720520678557283,COc1ccc(N)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_05,27,5,344.6153846,450.4967724,False,True,2.653691683808109,Nc1ccccc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_06,27,6,344.6153846,463.7257143,False,True,2.6662611788566855,Nc1c(C)cc(C)cc1C,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_07,27,7,344.6153846,450.4967724,False,True,2.653691683808109,CCCCCCCc1ccc(N)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_08,27,8,344.6153846,182.0183486,False,True,2.2601151698206228,CC(C)c1cccc(C(C)C)c1N,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_09,27,9,344.6153846,182.0183486,False,True,2.2601151698206228,C1CCC(CC1)NC2CCCCC2,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_10,27,10,344.6153846,747.9365079,False,False,2.873864732304265,CCCCCCc1ccc(N)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_11,27,11,344.6153846,178.7602689,False,True,2.2522709992759604,CSc1ccccc1N,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_12,27,12,344.6153846,245.2229754,False,True,2.3895611576163285,Nc1ccccc1c2ccccc2,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_13,27,13,344.6153846,339.2013107,False,True,2.530457521735259,CC(C)(C)c1ccc(N)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_14,27,14,344.6153846,285.4676259,False,True,2.4555568632291402,CC(C)NC(C)C,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_15,27,15,344.6153846,596.9857434,False,False,2.775963959878715,Nc1ccc(Br)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_16,27,16,344.6153846,0.0,True,False,-inf,CC1CCCCN1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_17,27,17,344.6153846,325.1042945,False,True,2.5120227063934935,Nc1cccc2cccnc12,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_18,27,18,344.6153846,596.3982849,False,False,2.7755363858548385,CC(=O)c1cccc(N)c1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_19,27,19,344.6153846,0.0,True,False,-inf,C1COCCN1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_20,27,20,344.6153846,388.7862962,False,True,2.5897109486677974,COc1ccc(cc1N)C(F)(F)F,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_21,27,21,344.6153846,303.4045733,False,True,2.48202212273939,COCCOc1ccccc1N,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_22,27,22,344.6153846,0.0,True,False,-inf,CCC(N)CC,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_23,27,23,344.6153846,313.2137031,False,True,2.495840754185813,CC1CCCC(C)N1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_24,27,24,344.6153846,813.2555426,False,False,2.9102270318215737,Nc1ccc(C=C)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_25,27,25,344.6153846,205.0382825,False,True,2.3118349553304176,Cc1ccc(N)cc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_26,27,26,344.6153846,168.0808081,False,True,2.2255181274067444,Cc1cccc(N)c1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_27,27,27,344.6153846,177.0212766,False,True,2.248025468365446,CC(C)NC1CCCCC1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_28,27,28,344.6153846,205.0382825,False,True,2.3118349553304176,COc1ccccc1N,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_29,27,29,344.6153846,392.7671233,False,True,2.5941351278752074,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_30,27,30,344.6153846,354.0425532,False,True,2.5490554640294274,Cc1cccc(C)c1N,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_31,27,31,344.6153846,171.0599078,False,True,2.233148233611717,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_32,27,32,344.6153846,329.7205346,False,True,2.5181459953256193,N#CCCNc1ccccc1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_33,27,33,344.6153846,226.8815166,False,True,2.355799116574243,Nc1ccccc1F,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_35,27,35,344.6153846,127.7789029,False,True,2.1064591549925407,COc1cccc(N)c1,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_36,27,36,344.6153846,536.7741935,False,False,2.7297916280812835,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(C=Cc1ccccc1)=O,TRAIN
rxn_27_37,27,37,344.6153846,165.1612903,False,True,2.2179082670821817,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(C=Cc1ccccc1)=O,TEST1
rxn_28_01,28,1,12.41477282,0.0,True,False,-inf,CC(N)(C)C,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_03,28,3,12.41477282,32.72234969,False,False,1.5148444814529032,Nc1ccc(F)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_04,28,4,12.41477282,298.0821918,False,False,2.474336030933628,COc1ccc(N)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_05,28,5,12.41477282,32.42358029,False,False,1.5108609690053874,Nc1ccccc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_06,28,6,12.41477282,34.12977512,False,False,1.5331334267355727,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_07,28,7,12.41477282,97.69411106,False,False,1.9898683855076371,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_08,28,8,12.41477282,21.26816734,False,False,1.3277300687266198,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_09,28,9,12.41477282,26.76288956,False,False,1.427533001928914,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_10,28,10,12.41477282,92.38737185,False,False,1.9656126128795959,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_11,28,11,12.41477282,15.90492169,False,True,1.2015315351419296,CSc1ccccc1N,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_12,28,12,12.41477282,19.12098433,False,False,1.2815102455804483,Nc1ccccc1c2ccccc2,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_13,28,13,12.41477282,55.50462334,False,False,1.7443291598329917,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_14,28,14,12.41477282,19.31461102,False,False,1.2858859662437885,CC(C)NC(C)C,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_15,28,15,12.41477282,4.505292012,False,True,0.6537229451686326,Nc1ccc(Br)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_16,28,16,12.41477282,0.0,True,False,-inf,CC1CCCCN1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_17,28,17,12.41477282,19.59516528,False,False,1.2921489309878518,Nc1cccc2cccnc12,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_18,28,18,12.41477282,18.78942424,False,False,1.2739134723186223,CC(=O)c1cccc(N)c1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_19,28,19,12.41477282,0.0,True,False,-inf,C1COCCN1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_20,28,20,12.41477282,16.8405497,False,True,1.2263562633976204,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_21,28,21,12.41477282,74.4664568,False,False,1.8719606901020447,COCCOc1ccccc1N,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_22,28,22,12.41477282,0.0,True,False,-inf,CCC(N)CC,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_23,28,23,12.41477282,7.087035409,False,True,0.850464602635214,CC1CCCC(C)N1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_24,28,24,12.41477282,14.83281277,False,True,1.1712235147949606,Nc1ccc(C=C)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_25,28,25,12.41477282,114.1248573,False,False,2.057380247507426,Cc1ccc(N)cc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_26,28,26,12.41477282,80.14182643,False,False,1.903859235768654,Cc1cccc(N)c1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_27,28,27,12.41477282,79.8053528,False,False,1.9020320218462023,CC(C)NC1CCCCC1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_28,28,28,12.41477282,70.89487214,False,False,1.8506148235915283,COc1ccccc1N,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_29,28,29,12.41477282,27.15729464,False,False,1.433886504141621,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_30,28,30,12.41477282,23.73626374,False,False,1.3754123588981984,Cc1cccc(C)c1N,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_31,28,31,12.41477282,24.44444444,False,False,1.3881801713039188,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_32,28,32,12.41477282,24.03238866,False,False,1.3807969389396053,N#CCCNc1ccccc1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_33,28,33,12.41477282,26.92909412,False,False,1.4302217442283545,Nc1ccccc1F,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_35,28,35,12.41477282,30.60959792,False,False,1.485857624851429,COc1cccc(N)c1,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_36,28,36,12.41477282,32.38912732,False,False,1.510399246706866,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccc(Br)cc1,TRAIN
rxn_28_37,28,37,12.41477282,52.65054528,False,False,1.7214028733537714,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccc(Br)cc1,TEST1
rxn_29_01,29,1,2.832178234,5120.0,False,False,3.709269960975831,CC(N)(C)C,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_03,29,3,2.832178234,9.807453228,False,False,0.9915562456448115,Nc1ccc(F)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_04,29,4,2.832178234,173.5758026,False,False,2.2394891820746103,COc1ccc(N)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_05,29,5,2.832178234,7.916879578,False,False,0.8985540390273906,Nc1ccccc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_06,29,6,2.832178234,9.034229409,False,False,0.9558911145403861,Nc1c(C)cc(C)cc1C,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_07,29,7,2.832178234,28.45080014,False,False,1.4540944848435775,CCCCCCCc1ccc(N)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_08,29,8,2.832178234,3.441968889,False,True,0.5368069405421838,CC(C)c1cccc(C(C)C)c1N,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_09,29,9,2.832178234,7.448427328,False,False,0.872064584846081,C1CCC(CC1)NC2CCCCC2,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_10,29,10,2.832178234,36.88121666,False,False,1.5668052393883394,CCCCCCc1ccc(N)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_11,29,11,2.832178234,3.315992163,False,True,0.5206134954699498,CSc1ccccc1N,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_12,29,12,2.832178234,3.869652615,False,True,0.5876719794478007,Nc1ccccc1c2ccccc2,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_13,29,13,2.832178234,38.12421606,False,False,1.5812009221432612,CC(C)(C)c1ccc(N)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_14,29,14,2.832178234,4.704418171,False,False,0.6725059187836467,CC(C)NC(C)C,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_15,29,15,2.832178234,3.228432291,False,True,0.5089916825016751,Nc1ccc(Br)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_16,29,16,2.832178234,5504.0,False,False,3.740678425227455,CC1CCCCN1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_17,29,17,2.832178234,7.471806681,False,False,0.8734256268112959,Nc1cccc2cccnc12,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_18,29,18,2.832178234,3.297876108,False,True,0.5182343363835143,CC(=O)c1cccc(N)c1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_19,29,19,2.832178234,2560.0,False,False,3.4082399653118496,C1COCCN1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_20,29,20,2.832178234,3.574745488,False,True,0.5532451266708303,COc1ccc(cc1N)C(F)(F)F,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_21,29,21,2.832178234,23.52582517,False,False,1.3715448652764546,COCCOc1ccccc1N,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_22,29,22,2.832178234,0.0,True,False,-inf,CCC(N)CC,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_23,29,23,2.832178234,4.716300059,False,False,0.6736014278527503,CC1CCCC(C)N1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_24,29,24,2.832178234,8.565882105,False,False,0.9327720927665637,Nc1ccc(C=C)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_25,29,25,2.832178234,43.02270948,False,False,1.633697757868241,Cc1ccc(N)cc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_26,29,26,2.832178234,16.97727664,False,False,1.2298680254204153,Cc1cccc(N)c1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_27,29,27,2.832178234,20.13605442,False,False,1.303974376272615,CC(C)NC1CCCCC1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_28,29,28,2.832178234,17.33634887,False,False,1.2389576379743943,COc1ccccc1N,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_29,29,29,2.832178234,3.643025269,False,True,0.5614621836353287,NC(c1ccccc1)(c2ccccc2)c3ccccc3,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_30,29,30,2.832178234,3.973245956,False,True,0.599145450035822,Cc1cccc(C)c1N,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_31,29,31,2.832178234,9.028905141,False,False,0.9556350902857763,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_32,29,32,2.832178234,3.61725488,False,True,0.558379111216034,N#CCCNc1ccccc1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_33,29,33,2.832178234,3.85320069,False,True,0.5858216293840759,Nc1ccccc1F,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_35,29,35,2.832178234,8.241299304,False,False,0.9159956869487662,COc1cccc(N)c1,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_36,29,36,2.832178234,4.250590773,False,False,0.6284492951381558,Nc1ccc(cc1)C(=O)c2ccccc2,COc1cc(cc(OC)c1OC)C(Cl)=O,TRAIN
rxn_29_37,29,37,2.832178234,12.6722712,False,False,1.1028544587058955,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,COc1cc(cc(OC)c1OC)C(Cl)=O,TEST1
rxn_30_01,30,1,93.84412153,0.0,True,False,-inf,CC(N)(C)C,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_03,30,3,93.84412153,259.5017794,False,False,2.4141403401457544,Nc1ccc(F)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_04,30,4,93.84412153,0.0,True,False,-inf,COc1ccc(N)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_05,30,5,93.84412153,272.5530795,False,False,2.435451093361703,Nc1ccccc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_06,30,6,93.84412153,249.8605821,False,False,2.397697747416052,Nc1c(C)cc(C)cc1C,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_07,30,7,93.84412153,908.3870968,False,False,2.95827095664814,CCCCCCCc1ccc(N)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_08,30,8,93.84412153,125.0333316,False,True,2.0970258034104488,CC(C)c1cccc(C(C)C)c1N,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_09,30,9,93.84412153,194.0794224,False,False,2.2879794910200966,C1CCC(CC1)NC2CCCCC2,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_10,30,10,93.84412153,1144.242424,False,False,3.0585180456561325,CCCCCCc1ccc(N)cc1,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_11,30,11,93.84412153,86.73551013,False,True,1.9381969371091043,CSc1ccccc1N,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
rxn_30_12,30,12,93.84412153,206.2558466,False,False,2.314406268058956,Nc1ccccc1c2ccccc2,[O-][N+](=O)c1ccc(cc1)C(Cl)=O,TRAIN
