acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits,is_biased,bias,corrected_HTE_rate_all,corrected_HTE_rate,predicted_bias,correction_applied,classified_rate,reaction,Name,NMR_rate,residual_bias
3,6,3.638349599,8.786975342,False,False,0.9438394076863004,Nc1c(C)cc(C)cc1C,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,7.992704000874459,8.786975342,0.7942713411255409,False,0,,,,0.7942713411255409
3,7,3.638349599,26.8262291,False,False,1.4285596292072016,CCCCCCCc1ccc(N)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,26.81762514214684,26.8262291,0.008603957853156784,False,0,,,,0.008603957853156784
3,8,3.638349599,3.798260799,False,True,0.5795847812746173,CC(C)c1cccc(C(C)C)c1N,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,1.6592635995000005,2.1588038984671267,2.1588038984671267,1.6394569005328732,True,0,,,,-0.01980669896712728
3,9,3.638349599,4.076397634,False,True,0.6102765408469427,C1CCC(CC1)NC2CCCCC2,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,1.3811267645000003,3.023076200272021,3.023076200272021,1.0533214337279793,True,0,,,,-0.327805330772021
3,10,3.638349599,28.02259887,False,False,1.4475084101275153,CCCCCCc1ccc(N)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,28.013994912146842,28.02259887,0.008603957853156784,False,0,,,,0.008603957853156784
3,11,3.638349599,4.098003572,False,True,0.6125723326154966,CSc1ccccc1N,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,1.3595208265000007,2.6366386478322656,2.6366386478322656,1.4613649241677342,True,0,,,,0.1018440976677335
3,12,3.638349599,3.606104993,False,True,0.557038367205222,Nc1ccccc1c2ccccc2,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,1.8514194055000002,2.264283750628845,2.264283750628845,1.3418212423711553,True,0,,,,-0.5095981631288449
3,13,3.638349599,22.46784845,False,False,1.3515614858133842,CC(C)(C)c1ccc(N)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,22.4559611450506,22.46784845,0.011887304949400915,False,0,,,,0.011887304949400915
3,14,3.638349599,4.183063115,False,True,0.6214944173631874,CC(C)NC(C)C,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,1.2744612835,3.4276135800087393,3.4276135800087393,0.7554495349912612,True,0,,,,-0.5190117485087388
3,15,3.638349599,3.01643167,False,True,0.4794934918675541,Nc1ccc(Br)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,2.4410927285000006,0.44694869260445547,0.44694869260445547,2.5694829773955443,True,0,,,,0.12839024889554373
