acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
6,17,0.904741971807668,1.002539353610085,0.012329305577546397,0.9792172708084403,1.026892431915009,TEST
7,4,2.064079569638824,1.9992582494410176,0.03501927104960596,1.9295352269898194,2.0683279249671536,TEST
7,13,0.9403485690203964,1.267689255595948,0.030935491076714585,1.2091566247242838,1.3251527811743171,TEST
7,18,0.6475074266539663,0.17233671826365732,0.034290006268794394,0.10598561765677467,0.23688365940464443,TEST
7,19,3.709269960975831,2.625783684876713,0.04293630051059483,2.539816090581094,2.7113294275667568,TEST
7,22,3.72055097137682,2.3126846112262838,0.03697026543608829,2.2384391874628355,2.3843700611510648,TEST
7,29,1.2736204669884716,0.8503197760559115,0.028769371575841893,0.7937928796651686,0.9063886318241432,TEST
7,30,1.2436608497295136,0.6329809457227331,0.013602267486672733,0.6064569341523165,0.6575165353129655,TEST
7,33,1.285814592317886,0.48787568149804883,0.02340331466035948,0.4419723506966457,0.5322855811056899,TEST
7,37,0.4758197283800496,1.1950341927418449,0.02106652198523105,1.1531626883589188,1.234778626937281,TEST
8,3,1.1943468339752097,0.9147153197576537,0.029188340392997225,0.8565294878081983,0.9708389057932683,TEST
8,4,2.299540952930785,2.299143597919385,0.03597321936274712,2.2288813201391457,2.370177266533723,TEST
8,7,1.8403640983673988,1.910288222000044,0.021456094381323242,1.8695858123981977,1.9513809518499245,TEST
8,9,1.0745306280071691,0.581028221632509,0.023278234663724508,0.5359316759182795,0.6245759409744686,TEST
8,24,1.021351807714389,0.8769398935843481,0.022227461658127192,0.8323583917902142,0.9195123371215224,TEST
8,26,1.4191507825354612,1.13386044563924,0.009266850196113575,1.11579063830286,1.1517751536000433,TEST
8,32,0.0319545888329137,0.8803755827760562,0.01482637902182461,0.8506372372869071,0.909408608870983,TEST
9,3,0.4139791278315436,0.8524769814330286,0.00904551423099049,0.8341541969452394,0.8705098341422075,TEST
9,10,1.0478465098102745,1.2279099716351685,0.009709698372078275,1.2074200606006782,1.2453734229206401,TEST
9,12,0.7124620432642064,0.5877714503578695,0.011698118206810788,0.5655425852692768,0.6099855497387254,TEST
9,16,3.2321487063409915,2.290148760201799,0.013736465920021137,2.2644194158838116,2.317823505743188,TEST
9,20,0.8535677392410589,0.4182133902694297,0.016881619360873543,0.38583955747091436,0.4516163324502142,TEST
9,25,0.9977231638446568,1.4001987059058172,0.009673956082581089,1.3817855296516377,1.418818484943669,TEST
9,26,0.4141821522879512,1.1575371219429589,0.01342024755615495,1.1327610180862682,1.1836410867477805,TEST
9,32,0.5037887442479265,0.44563859823099483,0.012659999767149651,0.4212725915219545,0.4692068863570951,TEST
9,33,0.9179810523697648,0.39997997076457725,0.01814354228047848,0.3624179987278609,0.43435300996702253,TEST
9,37,0.3372887661462162,1.1245638088210608,0.01860487745730597,1.0902141379594426,1.1611829431775327,TEST
10,6,0.2098569672141804,0.833741100564512,0.01521674042879632,0.8047665223959305,0.8619969085678632,TEST
10,8,-0.0338161000181882,0.32231227508416216,0.01891266537387486,0.28686086638667724,0.3583752781818153,TEST
10,9,0.7936869182544245,0.309113137103955,0.013214342209662007,0.2826142517371381,0.3348262349882717,TEST
10,10,2.076892406979559,1.7216137332461299,0.01189450602794713,1.6991985534088656,1.7452897948112644,TEST
10,17,1.87515581342602,1.2741630874889915,0.014525240883126973,1.2462057776669881,1.302414875600799,TEST
10,26,1.634697617392311,1.4667165341961532,0.010135325847521111,1.4470105597446958,1.4872987465609329,TEST
